dataset,perturbation,target,rep,model,ndcg_score,cohen_kappa_score,r2_score,kendalltau,weightedtau,spearmanr,rbo
real_data6_testing,category_flip,axillar,2,DecisionTreeClassifier,0.7631482590289058,0.0,0.8802760434500752,-0.0588235294117647,-0.279345390726066,-0.07598039215686275,0.568715026803262
real_data6_testing,category_flip,axillar,2,RandomForestClassifier,0.921601809208788,0.25,0.9563624184541774,0.5147058823529411,0.5693252584231259,0.5833333333333334,0.6716992974345916
real_data6_testing,category_flip,axillar,3,DecisionTreeClassifier,0.9072840110363102,0.1875,0.9263832658565156,0.3235294117647059,0.3425203506706327,0.48774509803921573,0.7227015631427396
real_data6_testing,category_flip,axillar,3,RandomForestClassifier,0.9566331084554675,0.125,0.9662658651580858,0.5294117647058822,0.6219443205452166,0.678921568627451,0.752533495915849
real_data6_testing,category_flip,axillar,4,DecisionTreeClassifier,0.8063839093193227,0.0,0.8485057174661002,0.07352941176470587,0.0155020180117219,0.13480392156862747,0.6437850548144668
real_data6_testing,category_flip,axillar,4,RandomForestClassifier,0.9672276016961798,0.125,0.9503060696997266,0.5735294117647058,0.6615665718441099,0.7254901960784315,0.7037509059567885
real_data6_testing,category_flip,mediastinum,0,DecisionTreeClassifier,0.9644449891528779,0.25,0.8693853580087559,0.5588235294117646,0.6611302991776205,0.7156862745098039,0.6624541308364837
real_data6_testing,category_flip,mediastinum,0,RandomForestClassifier,0.9755028636090124,0.125,0.9236463821918288,0.5588235294117646,0.7452233683780753,0.6887254901960785,0.6429432495608964
real_data6_testing,category_flip,mediastinum,1,DecisionTreeClassifier,0.9725252276918434,0.1875,0.8156539081208738,0.4705882352941176,0.7056931669812483,0.6127450980392157,0.693830923977983
real_data6_testing,category_flip,mediastinum,1,RandomForestClassifier,0.9920442908591851,0.375,0.9772201010046472,0.7941176470588235,0.877081436828807,0.9142156862745098,0.6697370440017498
real_data6_testing,category_flip,mediastinum,2,DecisionTreeClassifier,0.9726364630044255,0.1875,0.8163881785746884,0.45588235294117646,0.6902344309767428,0.6102941176470589,0.6895840270840271
real_data6_testing,category_flip,mediastinum,2,RandomForestClassifier,0.9825484571741865,0.3125,0.9634111429597302,0.6323529411764706,0.8044224983693908,0.7573529411764707,0.6834625341978282
real_data6_testing,category_flip,mediastinum,3,DecisionTreeClassifier,0.9404125116411929,0.25,0.806375266439014,0.49999999999999994,0.5620977149212086,0.6593137254901962,0.7416331217801806
real_data6_testing,category_flip,mediastinum,3,RandomForestClassifier,0.9871356317045962,0.125,0.9677987771620467,0.7352941176470588,0.8269237956431487,0.8725490196078433,0.6945326732091439
real_data6_testing,category_flip,mediastinum,4,DecisionTreeClassifier,0.8977050246304067,0.0625,0.6606891456118738,0.2647058823529411,0.3814172457157754,0.3651960784313726,0.6836295240707005
real_data6_testing,category_flip,mediastinum,4,RandomForestClassifier,0.9894616360441141,0.4375,0.9573990369383084,0.7941176470588235,0.8506495759609074,0.9142156862745098,0.7919730596201184
real_data6_testing,category_flip,abdominal,0,DecisionTreeClassifier,0.9648017309339906,0.125,0.7045939836451053,0.588235294117647,0.641096801537973,0.7549019607843138,0.5645600314717962
real_data6_testing,category_flip,abdominal,0,RandomForestClassifier,0.990737515405721,0.3125,0.8637811044387891,0.7941176470588235,0.8609204894103475,0.9166666666666667,0.7680970989794521
real_data6_testing,category_flip,abdominal,1,DecisionTreeClassifier,0.9572037808411328,0.0,0.3428441064857555,0.48529411764705876,0.5918842665229122,0.6495098039215687,0.6441280125103656
real_data6_testing,category_flip,abdominal,1,RandomForestClassifier,0.9954825824713933,0.375,0.8648262109226448,0.8676470588235293,0.9091880191037858,0.9607843137254902,0.8330714220420105
real_data6_testing,category_flip,abdominal,2,DecisionTreeClassifier,0.9231126957046586,0.0,0.2501295069439623,0.39705882352941174,0.45848163076257265,0.5392156862745099,0.4654317904317904
real_data6_testing,category_flip,abdominal,2,RandomForestClassifier,0.996239941341294,0.5,0.7474494554133088,0.8970588235294118,0.9309720028295612,0.9632352941176472,0.8471419919949332
real_data6_testing,category_flip,abdominal,3,DecisionTreeClassifier,0.9363661260637746,0.1875,0.7141731145615864,0.5588235294117646,0.5756806599879651,0.7009803921568628,0.6750591728532904
real_data6_testing,category_flip,abdominal,3,RandomForestClassifier,0.9902179327262475,0.375,0.8790484827641795,0.7499999999999999,0.8432392941160223,0.8872549019607844,0.7804301091065797
real_data6_testing,category_flip,abdominal,4,DecisionTreeClassifier,0.979442229767219,0.0625,0.8025293465345359,0.6617647058823529,0.7539877998367575,0.8259803921568629,0.6471880243939068
real_data6_testing,category_flip,abdominal,4,RandomForestClassifier,0.9968141852412482,0.375,0.8675981720791717,0.8676470588235293,0.9137272314751882,0.9681372549019608,0.8046050354873886
real_data6_testing,correlation_mix,class,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,class,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,age,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,sex,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,histologic-type,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,degree-of-diffe,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,bone-marrow,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,lung,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,pleura,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,peritoneum,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,liver,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,brain,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,skin,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,neck,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,supraclavicular,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,axillar,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,3,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,4,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,mediastinum,4,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,0,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,0,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,1,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,1,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,2,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,2,RandomForestClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
real_data6_testing,correlation_mix,abdominal,3,DecisionTreeClassifier,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
